Serial number,Wave,Master_Id,TOM,BUMO,Previous_Master_Id,Previous_Master_Brand,Switch_Status,P3M,Consideration,Total_Spontanoues,Total_aided_awareness,P4W
500,2025,400,0,0,,,,0,0,1,1,0
500,2025,500,0,0,,,,0,0,0,0,0
500,2025,600,0,0,,,,0,0,0,1,0
500,2025,700,0,0,,,,0,1,0,1,0
501,2025,100,0,0,,,,1,1,1,1,0
501,2025,200,0,0,,,,0,1,1,1,0
501,2025,300,0,0,,,,0,1,0,1,0
501,2025,400,1,1,,,No Previous Data,1,1,1,1,1
501,2025,500,0,0,,,,0,0,0,0,0
501,2025,600,0,0,,,,0,1,0,1,0
501,2025,700,0,0,,,,0,1,0,1,0
502,2025,100,1,1,,,No Previous Data,1,1,1,1,1
502,2025,200,0,0,,,,1,1,1,1,0
502,2025,300,0,0,,,,0,1,0,1,0
502,2025,400,0,0,,,,0,0,1,1,0
502,2025,500,0,0,,,,0,1,0,1,0
502,2025,600,0,0,,,,0,1,0,1,0
502,2025,700,0,0,,,,0,1,0,1,0
503,2025,100,1,1,,,No Previous Data,1,1,1,1,1
503,2025,200,0,0,,,,1,1,1,1,1
503,2025,300,0,0,,,,0,0,0,1,0
503,2025,400,0,0,,,,0,0,0,1,0
503,2025,500,0,0,,,,0,0,0,0,0
503,2025,600,0,0,,,,0,0,0,1,0
503,2025,700,0,0,,,,0,0,0,1,0
504,2025,100,1,1,,,No Previous Data,1,1,1,1,1
504,2025,200,0,0,,,,0,1,0,1,0
504,2025,300,0,0,,,,0,1,1,1,0
504,2025,400,0,0,,,,0,0,1,1,0
504,2025,500,0,0,,,,0,0,0,0,0
504,2025,600,0,0,,,,1,0,0,1,0
504,2025,700,0,0,,,,0,0,0,1,0
505,2025,100,0,0,,,,0,1,0,1,0
505,2025,200,0,0,,,,1,1,1,1,1
505,2025,300,1,1,,,No Previous Data,1,1,1,1,1
505,2025,400,0,0,,,,0,1,0,1,0
505,2025,500,0,0,,,,0,0,0,0,0
505,2025,600,0,0,,,,0,1,0,1,0
505,2025,700,0,0,,,,0,0,0,0,0
506,2025,100,1,0,,,,1,1,1,1,1
506,2025,200,0,1,,,No Previous Data,1,1,1,1,1
506,2025,300,0,0,,,,0,0,1,1,0
506,2025,400,0,0,,,,0,0,1,1,0
506,2025,500,0,0,,,,0,0,0,0,0
506,2025,600,0,0,,,,0,0,0,1,0
506,2025,700,0,0,,,,0,0,0,0,0
507,2025,100,0,0,,,,1,1,1,1,1
507,2025,200,0,0,,,,1,0,1,1,0
507,2025,300,0,0,,,,0,0,0,1,0
507,2025,400,1,1,100.0,C2,Switched,1,1,1,1,1
507,2025,500,0,0,,,,0,0,0,0,0
507,2025,600,0,0,,,,1,1,0,1,0
507,2025,700,0,0,,,,1,1,0,1,0
508,2025,100,0,0,,,,1,1,0,1,0
508,2025,200,0,0,,,,0,1,0,1,0
508,2025,300,1,1,,,No Previous Data,1,1,1,1,1
508,2025,400,0,0,,,,1,1,1,1,1
508,2025,500,0,0,,,,0,0,0,0,0
508,2025,600,0,0,,,,0,1,0,1,0
508,2025,700,0,0,,,,0,0,0,0,0
509,2025,100,1,1,,,No Previous Data,1,1,1,1,1
509,2025,200,0,0,,,,0,0,1,1,0
509,2025,300,0,0,,,,0,0,1,1,0
509,2025,400,0,0,,,,0,0,0,1,0
509,2025,500,0,0,,,,0,0,0,0,0
509,2025,600,0,0,,,,1,1,0,1,1
509,2025,700,0,0,,,,1,1,0,1,0
510,2025,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
510,2025,200,1,0,,,,1,1,1,1,1
510,2025,300,0,0,,,,0,0,0,0,0
510,2025,400,0,0,,,,0,0,0,0,0
510,2025,500,0,0,,,,0,0,0,0,0
510,2025,600,0,0,,,,0,0,0,1,0
510,2025,700,0,0,,,,0,0,0,0,0
511,2025,100,0,0,,,,0,1,1,1,0
511,2025,200,0,0,,,,1,1,0,1,0
511,2025,300,0,0,,,,0,0,1,1,0
511,2025,400,0,0,,,,0,0,0,1,0
511,2025,500,0,0,,,,0,0,0,0,0
511,2025,600,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
511,2025,700,0,0,,,,1,1,0,1,1
512,2025,100,1,1,,,No Previous Data,1,1,1,1,1
512,2025,200,0,0,,,,0,1,1,1,0
512,2025,300,0,0,,,,0,1,0,1,0
512,2025,400,0,0,,,,0,0,0,1,0
512,2025,500,0,0,,,,0,0,0,1,0
512,2025,600,0,0,,,,0,0,0,1,0
512,2025,700,0,0,,,,0,1,0,1,0
513,2025,100,0,0,,,,0,1,1,1,0
513,2025,200,1,1,,,No Previous Data,1,1,1,1,1
513,2025,300,0,0,,,,0,0,0,0,0
513,2025,400,0,0,,,,1,1,1,1,1
513,2025,500,0,0,,,,0,0,0,0,0
513,2025,600,0,0,,,,0,0,0,0,0
513,2025,700,0,0,,,,0,1,0,1,0
514,2025,100,0,0,,,,1,1,1,1,1
514,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
514,2025,300,0,0,,,,0,0,0,1,0
514,2025,400,0,0,,,,0,0,0,1,0
514,2025,500,0,0,,,,0,0,0,0,0
514,2025,600,0,0,,,,1,1,0,1,0
514,2025,700,0,0,,,,1,1,0,1,1
515,2025,100,1,1,,,No Previous Data,1,1,1,1,1
515,2025,200,0,0,,,,0,0,0,1,0
515,2025,300,0,0,,,,0,0,0,1,0
515,2025,400,0,0,,,,1,1,1,1,1
515,2025,500,0,0,,,,0,1,0,1,0
515,2025,600,0,0,,,,0,0,0,0,0
515,2025,700,0,0,,,,1,0,0,1,0
516,2025,100,0,0,,,,0,1,1,1,0
516,2025,200,0,0,,,,0,1,1,1,0
516,2025,300,1,1,,,No Previous Data,1,1,1,1,1
516,2025,400,0,0,,,,0,1,0,1,0
516,2025,500,0,0,,,,0,0,0,0,0
516,2025,600,0,0,,,,0,0,0,1,0
516,2025,700,0,0,,,,0,0,0,1,0
517,2025,100,0,0,,,,0,1,0,1,0
517,2025,200,0,0,,,,1,1,1,1,0
517,2025,300,0,0,,,,0,0,0,0,0
517,2025,400,1,1,,,No Previous Data,1,1,1,1,1
517,2025,500,0,0,,,,0,0,0,1,0
517,2025,600,0,0,,,,0,0,0,1,0
517,2025,700,0,0,,,,0,0,0,0,0
518,2025,100,0,0,,,,0,0,1,1,0
518,2025,200,0,0,,,,0,0,0,1,0
518,2025,300,0,0,,,,1,1,0,1,0
518,2025,400,1,1,,,No Previous Data,1,1,1,1,1
518,2025,500,0,0,,,,0,0,0,0,0
518,2025,600,0,0,,,,0,0,0,1,0
518,2025,700,0,0,,,,1,0,0,1,0
519,2025,100,1,1,,,No Previous Data,1,1,1,1,1
519,2025,200,0,0,,,,0,1,0,1,0
519,2025,300,0,0,,,,0,1,1,1,0
519,2025,400,0,0,,,,0,1,0,1,0
519,2025,500,0,0,,,,0,1,0,1,0
519,2025,600,0,0,,,,0,0,0,1,0
519,2025,700,0,0,,,,0,0,0,1,0
520,2025,100,0,0,,,,0,0,0,1,0
520,2025,200,0,0,,,,1,1,0,1,0
520,2025,300,0,0,,,,1,1,1,1,1
520,2025,400,1,1,,,No Previous Data,1,1,1,1,1
520,2025,500,0,0,,,,0,0,0,0,0
520,2025,600,0,0,,,,0,0,0,1,0
520,2025,700,0,0,,,,0,0,0,0,0
521,2025,100,0,0,,,,0,0,1,1,0
521,2025,200,0,0,,,,0,1,1,1,0
521,2025,300,1,1,,,No Previous Data,1,1,1,1,1
521,2025,400,0,0,,,,0,0,1,1,0
521,2025,500,0,0,,,,0,0,0,0,0
521,2025,600,0,0,,,,0,0,0,1,0
521,2025,700,0,0,,,,0,0,0,1,0
522,2025,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
522,2025,200,0,0,,,,1,1,1,1,1
522,2025,300,0,0,,,,0,0,1,1,0
522,2025,400,0,0,,,,0,0,0,1,0
522,2025,500,0,0,,,,0,0,0,1,0
522,2025,600,0,0,,,,0,0,0,1,0
522,2025,700,0,0,,,,0,1,0,1,0
523,2025,100,0,0,,,,1,1,0,1,1
523,2025,200,0,0,,,,1,1,0,1,1
523,2025,300,0,0,,,,0,0,1,1,0
523,2025,400,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
523,2025,500,0,0,,,,0,1,0,1,0
523,2025,600,0,0,,,,0,0,0,1,0
523,2025,700,0,0,,,,1,1,0,1,1
524,2025,100,1,1,,,No Previous Data,1,1,1,1,1
524,2025,200,0,0,,,,1,1,1,1,0
524,2025,300,0,0,,,,0,1,1,1,0
524,2025,400,0,0,,,,0,0,0,1,0
524,2025,500,0,0,,,,0,0,0,0,0
524,2025,600,0,0,,,,0,0,0,1,0
524,2025,700,0,0,,,,0,0,0,0,0
525,2025,100,1,1,400.0,Cozy,Switched,1,1,1,1,1
525,2025,200,0,0,,,,1,0,1,1,0
525,2025,300,0,0,,,,0,0,0,1,0
525,2025,400,0,0,,,,1,1,1,1,1
525,2025,500,0,0,,,,0,0,0,1,0
525,2025,600,0,0,,,,0,0,0,0,0
525,2025,700,0,0,,,,0,0,1,1,0
526,2025,100,0,0,,,,1,1,1,1,1
526,2025,200,1,1,,,No Previous Data,1,1,1,1,1
526,2025,300,0,0,,,,1,0,0,1,0
526,2025,400,0,0,,,,1,0,0,1,0
526,2025,500,0,0,,,,0,0,0,1,0
526,2025,600,0,0,,,,0,0,0,1,0
526,2025,700,0,0,,,,0,0,0,1,0
527,2025,100,0,0,,,,1,1,0,1,0
527,2025,200,1,1,,,No Previous Data,1,1,1,1,1
527,2025,300,0,0,,,,0,0,0,1,0
527,2025,400,0,0,,,,1,0,1,1,0
527,2025,500,0,0,,,,0,0,0,0,0
527,2025,600,0,0,,,,0,0,0,0,0
527,2025,700,0,0,,,,0,0,0,1,0
528,2025,100,0,0,,,,0,0,0,1,0
528,2025,200,0,0,,,,0,0,0,1,0
528,2025,300,1,1,,,No Previous Data,1,1,1,1,1
528,2025,400,0,0,,,,1,0,1,1,0
528,2025,500,0,0,,,,0,0,0,0,0
528,2025,600,0,0,,,,1,1,1,1,1
528,2025,700,0,0,,,,0,0,0,1,0
529,2025,100,0,0,,,,1,1,1,1,0
529,2025,200,0,0,,,,0,0,1,1,0
529,2025,300,0,0,,,,1,1,1,1,1
529,2025,400,1,1,300.0,Không Độ,Switched,1,1,1,1,1
529,2025,500,0,0,,,,0,0,0,0,0
529,2025,600,0,0,,,,0,0,0,0,0
529,2025,700,0,0,,,,0,1,1,1,0
530,2025,100,0,0,,,,1,1,0,1,1
530,2025,200,0,0,,,,0,0,1,1,0
530,2025,300,1,1,100.0,C2,Switched,1,1,1,1,1
530,2025,400,0,0,,,,1,1,1,1,1
530,2025,500,0,0,,,,0,0,0,0,0
530,2025,600,0,0,,,,0,0,0,1,0
530,2025,700,0,0,,,,0,0,0,1,0
531,2025,100,0,0,,,,1,1,1,1,0
531,2025,200,1,1,,,No Previous Data,1,1,1,1,1
531,2025,300,0,0,,,,1,1,1,1,1
531,2025,400,0,0,,,,1,0,1,1,0
531,2025,500,0,0,,,,0,0,0,1,0
531,2025,600,0,0,,,,0,0,0,1,0
531,2025,700,0,0,,,,0,0,0,1,0
532,2025,100,0,0,,,,1,0,1,1,0
532,2025,200,1,1,,,No Previous Data,1,1,1,1,1
532,2025,300,0,0,,,,0,0,0,0,0
532,2025,400,0,0,,,,0,0,0,0,0
532,2025,500,0,0,,,,0,0,1,1,0
532,2025,600,0,0,,,,0,0,0,0,0
532,2025,700,0,0,,,,0,0,1,1,0
533,2025,100,0,0,,,,1,1,1,1,1
533,2025,200,0,0,,,,1,0,0,1,0
533,2025,300,1,1,,,No Previous Data,1,1,1,1,1
533,2025,400,0,0,,,,0,0,0,1,0
533,2025,500,0,0,,,,0,0,0,0,0
533,2025,600,0,0,,,,0,0,0,1,0
533,2025,700,0,0,,,,0,0,0,1,0
534,2025,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
534,2025,200,1,0,,,,0,1,1,1,0
534,2025,300,0,0,,,,0,0,0,0,0
534,2025,400,0,0,,,,0,0,0,1,0
534,2025,500,0,0,,,,0,0,0,0,0
534,2025,600,0,0,,,,0,0,0,0,0
534,2025,700,0,0,,,,0,0,0,0,0
535,2025,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
535,2025,200,0,0,,,,0,1,1,1,0
535,2025,300,0,0,,,,0,1,1,1,0
535,2025,400,0,0,,,,0,1,0,1,0
535,2025,500,0,0,,,,0,0,0,0,0
535,2025,600,0,0,,,,0,0,0,1,0
535,2025,700,0,0,,,,0,0,0,1,0
536,2025,100,0,0,,,,0,1,1,1,0
536,2025,200,0,0,,,,1,1,1,1,1
536,2025,300,0,0,,,,0,0,0,0,0
536,2025,400,1,1,,,No Previous Data,1,1,1,1,1
536,2025,500,0,0,,,,0,1,0,1,0
536,2025,600,0,0,,,,0,0,0,0,0
536,2025,700,0,0,,,,0,1,1,1,0
537,2025,100,1,1,,,No Previous Data,1,1,1,1,1
537,2025,200,0,0,,,,0,0,0,1,0
537,2025,300,0,0,,,,0,0,0,1,0
537,2025,400,0,0,,,,1,0,1,1,0
537,2025,500,0,0,,,,0,0,0,1,0
537,2025,600,0,0,,,,0,0,0,1,0
537,2025,700,0,0,,,,1,1,1,1,1
538,2025,100,0,0,,,,0,1,1,1,0
538,2025,200,1,1,,,No Previous Data,1,1,1,1,1
538,2025,300,0,0,,,,0,1,1,1,0
538,2025,400,0,0,,,,0,1,1,1,0
538,2025,500,0,0,,,,0,0,0,0,0
538,2025,600,0,0,,,,0,1,0,1,0
538,2025,700,0,0,,,,0,0,0,0,0
539,2025,100,0,0,,,,0,1,1,1,0
539,2025,200,1,1,,,No Previous Data,1,1,1,1,1
539,2025,300,0,0,,,,0,0,0,0,0
539,2025,400,0,0,,,,0,0,0,1,0
539,2025,500,0,0,,,,0,1,0,1,0
539,2025,600,0,0,,,,0,0,0,0,0
539,2025,700,0,0,,,,0,0,0,0,0
540,2025,100,1,1,,,No Previous Data,1,1,1,1,1
540,2025,200,0,0,,,,0,1,1,1,0
540,2025,300,0,0,,,,0,1,0,1,0
540,2025,400,0,0,,,,0,0,1,1,0
540,2025,500,0,0,,,,0,0,0,1,0
540,2025,600,0,0,,,,0,0,0,1,0
540,2025,700,0,0,,,,0,1,0,1,0
541,2025,100,0,0,,,,0,1,0,1,0
541,2025,200,1,1,,,No Previous Data,1,1,1,1,1
541,2025,300,0,0,,,,0,1,1,1,0
541,2025,400,0,0,,,,1,1,1,1,1
541,2025,500,0,0,,,,0,0,0,1,0
541,2025,600,0,0,,,,0,0,0,0,0
541,2025,700,0,0,,,,0,0,0,1,0
542,2025,100,1,1,,,No Previous Data,1,1,1,1,1
542,2025,200,0,0,,,,0,1,0,1,0
542,2025,300,0,0,,,,1,0,0,1,0
542,2025,400,0,0,,,,0,0,1,1,0
542,2025,500,0,0,,,,0,0,0,0,0
542,2025,600,0,0,,,,0,0,0,1,0
542,2025,700,0,0,,,,1,1,1,1,0
543,2025,100,1,1,,,No Previous Data,1,1,1,1,1
543,2025,200,0,0,,,,1,1,1,1,1
543,2025,300,0,0,,,,1,0,0,1,0
543,2025,400,0,0,,,,0,0,0,1,0
543,2025,500,0,0,,,,0,0,0,1,0
543,2025,600,0,0,,,,0,0,0,0,0
543,2025,700,0,0,,,,0,0,0,1,0
544,2025,100,0,0,,,,1,1,0,1,1
544,2025,200,0,0,,,,0,0,0,1,0
544,2025,300,0,0,,,,1,1,1,1,0
544,2025,400,0,0,,,,0,0,1,1,0
544,2025,500,0,0,,,,0,0,0,1,0
544,2025,600,0,0,,,,0,0,0,0,0
544,2025,700,1,1,,,No Previous Data,1,1,1,1,0
545,2025,100,0,0,,,,0,1,1,1,0
545,2025,200,0,0,,,,0,1,1,1,0
545,2025,300,1,1,,,No Previous Data,1,1,1,1,1
545,2025,400,0,0,,,,0,1,1,1,0
545,2025,500,0,0,,,,0,0,0,0,0
545,2025,600,0,0,,,,0,0,0,0,0
545,2025,700,0,0,,,,0,0,0,0,0
546,2025,100,0,0,,,,1,1,1,1,1
546,2025,200,1,1,,,No Previous Data,1,1,1,1,1
546,2025,300,0,0,,,,0,0,1,1,0
546,2025,400,0,0,,,,0,0,0,1,0
546,2025,500,0,0,,,,0,1,0,1,0
546,2025,600,0,0,,,,0,0,0,1,0
546,2025,700,0,0,,,,0,1,0,1,0
547,2025,100,0,0,,,,0,1,1,1,0
547,2025,200,1,1,,,No Previous Data,1,1,1,1,1
547,2025,300,0,0,,,,0,0,0,0,0
547,2025,400,0,0,,,,0,1,0,1,0
547,2025,500,0,0,,,,0,1,1,1,0
547,2025,600,0,0,,,,0,0,0,0,0
547,2025,700,0,0,,,,0,0,0,0,0
548,2025,100,0,0,,,,0,1,1,1,0
548,2025,200,1,1,,,No Previous Data,1,1,1,1,1
548,2025,300,0,0,,,,0,0,0,1,0
548,2025,400,0,0,,,,0,0,1,1,0
548,2025,500,0,0,,,,0,0,0,0,0
548,2025,600,0,0,,,,0,0,0,0,0
548,2025,700,0,0,,,,0,1,0,1,0
549,2025,100,0,0,,,,0,1,1,1,0
549,2025,200,0,0,,,,0,1,1,1,0
549,2025,300,1,1,,,No Previous Data,1,1,1,1,1
549,2025,400,0,0,,,,0,1,0,1,0
549,2025,500,0,0,,,,0,0,0,0,0
549,2025,600,0,0,,,,0,0,0,0,0
549,2025,700,0,0,,,,0,0,0,1,0
550,2025,100,0,0,,,,0,0,1,1,0
550,2025,200,0,0,,,,0,0,1,1,0
550,2025,300,0,0,,,,0,1,0,1,0
550,2025,400,0,0,,,,0,0,0,1,0
550,2025,500,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
550,2025,600,0,0,,,,0,0,0,1,0
550,2025,700,0,0,,,,0,0,0,1,0
551,2025,100,0,0,,,,1,1,1,1,1
551,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
551,2025,300,0,0,,,,1,0,1,1,0
551,2025,400,0,0,,,,0,0,1,1,0
551,2025,500,0,0,,,,0,0,0,1,0
551,2025,600,0,0,,,,0,0,0,0,0
551,2025,700,0,0,,,,1,1,1,1,1
552,2025,100,0,0,,,,1,1,1,1,1
552,2025,200,1,1,,,No Previous Data,1,1,1,1,1
552,2025,300,0,0,,,,0,0,0,1,0
552,2025,400,0,0,,,,0,0,0,1,0
552,2025,500,0,0,,,,0,1,0,1,0
552,2025,600,0,0,,,,0,0,0,1,0
552,2025,700,0,0,,,,0,0,0,1,0
553,2025,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
553,2025,200,0,0,,,,1,0,1,1,0
553,2025,300,0,0,,,,0,1,0,1,0
553,2025,400,0,0,,,,0,0,0,1,0
553,2025,500,0,0,,,,0,0,0,1,0
553,2025,600,0,0,,,,0,0,0,1,0
553,2025,700,0,0,,,,1,0,0,1,0
554,2025,100,0,0,,,,1,1,1,1,1
554,2025,200,0,0,,,,0,0,1,1,0
554,2025,300,0,0,,,,0,0,0,1,0
554,2025,400,1,1,,,No Previous Data,1,1,1,1,1
554,2025,500,0,0,,,,0,0,0,1,0
554,2025,600,0,0,,,,0,0,0,1,0
554,2025,700,0,0,,,,0,0,0,1,0
555,2025,100,0,0,,,,1,1,1,1,1
555,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
555,2025,300,0,0,,,,1,0,1,1,0
555,2025,400,0,0,,,,1,1,1,1,1
555,2025,500,0,0,,,,0,0,0,1,0
555,2025,600,0,0,,,,0,0,0,0,0
555,2025,700,0,0,,,,1,0,0,1,0
556,2025,100,0,0,,,,0,1,1,1,0
556,2025,200,0,0,,,,1,1,1,1,1
556,2025,300,0,0,,,,0,0,0,0,0
556,2025,400,1,1,,,No Previous Data,1,1,1,1,1
556,2025,500,0,0,,,,0,1,0,1,0
556,2025,600,0,0,,,,0,0,0,0,0
556,2025,700,0,0,,,,0,1,0,1,0
557,2025,100,0,0,,,,0,0,1,1,0
557,2025,200,0,0,,,,0,0,1,1,0
557,2025,300,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
557,2025,400,0,0,,,,1,1,1,1,1
557,2025,500,0,0,,,,0,1,0,1,0
557,2025,600,0,0,,,,0,0,0,1,0
557,2025,700,0,0,,,,0,0,0,1,0
558,2025,100,1,1,,,No Previous Data,1,1,1,1,1
558,2025,200,0,0,,,,0,1,1,1,0
558,2025,300,0,0,,,,1,1,0,1,1
558,2025,400,0,0,,,,0,0,1,1,0
558,2025,500,0,0,,,,0,0,0,0,0
558,2025,600,0,0,,,,0,0,0,1,0
558,2025,700,0,0,,,,0,1,0,1,0
559,2025,100,0,0,,,,1,1,1,1,1
559,2025,200,0,0,,,,1,0,1,1,0
559,2025,300,1,1,100.0,C2,Switched,1,1,1,1,1
559,2025,400,0,0,,,,0,0,1,1,0
559,2025,500,0,0,,,,0,0,0,1,0
559,2025,600,0,0,,,,0,0,0,0,0
559,2025,700,0,0,,,,0,0,0,1,0
560,2025,100,0,0,,,,0,1,0,1,0
560,2025,200,1,1,,,No Previous Data,1,1,1,1,1
560,2025,300,0,0,,,,0,0,0,1,0
560,2025,400,0,0,,,,1,1,1,1,1
560,2025,500,0,0,,,,0,0,0,1,0
560,2025,600,0,0,,,,0,0,0,0,0
560,2025,700,0,0,,,,1,0,1,1,0
561,2025,100,1,1,,,No Previous Data,1,1,1,1,1
561,2025,200,0,0,,,,0,0,0,1,0
561,2025,300,0,0,,,,1,1,1,1,1
561,2025,400,0,0,,,,1,0,1,1,0
561,2025,500,0,0,,,,0,0,0,0,0
561,2025,600,0,0,,,,0,0,0,1,0
561,2025,700,0,0,,,,0,0,0,1,0
562,2025,100,1,1,,,No Previous Data,1,1,1,1,1
562,2025,200,0,0,,,,0,1,1,1,0
562,2025,300,0,0,,,,0,0,0,0,0
562,2025,400,0,0,,,,0,1,0,1,0
562,2025,500,0,0,,,,0,0,0,1,0
562,2025,600,0,0,,,,0,1,1,1,0
562,2025,700,0,0,,,,0,1,1,1,0
563,2025,100,0,0,,,,0,0,0,1,0
563,2025,200,0,0,,,,0,0,0,1,0
563,2025,300,0,0,,,,1,1,1,1,1
563,2025,400,0,0,,,,0,0,0,1,0
563,2025,500,1,1,,,No Previous Data,1,1,1,1,1
563,2025,600,0,0,,,,1,1,1,1,1
563,2025,700,0,0,,,,0,0,0,0,0
564,2025,100,1,1,,,No Previous Data,1,1,1,1,1
564,2025,200,0,0,,,,1,0,1,1,0
564,2025,300,0,0,,,,1,1,1,1,1
564,2025,400,0,0,,,,0,1,0,1,0
564,2025,500,0,0,,,,0,0,0,0,0
564,2025,600,0,0,,,,0,0,0,0,0
564,2025,700,0,0,,,,0,0,0,1,0
565,2025,100,0,0,,,,1,0,1,1,0
565,2025,200,0,0,,,,1,1,1,1,1
565,2025,300,0,0,,,,0,0,0,1,0
565,2025,400,0,0,,,,0,0,0,1,0
565,2025,500,1,1,,,No Previous Data,1,1,1,1,1
565,2025,600,0,0,,,,0,0,0,1,0
565,2025,700,0,0,,,,0,0,0,1,0
566,2025,100,1,0,,,,0,0,1,1,0
566,2025,200,0,0,,,,1,1,0,1,1
566,2025,300,0,0,,,,0,0,0,1,0
566,2025,400,0,0,,,,0,1,1,1,0
566,2025,500,0,0,,,,1,1,0,1,1
566,2025,600,0,0,,,,0,0,0,0,0
566,2025,700,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,0
567,2025,100,0,0,,,,0,1,1,1,0
567,2025,200,0,0,,,,1,1,1,1,1
567,2025,300,1,1,,,No Previous Data,1,1,1,1,1
567,2025,400,0,0,,,,0,0,0,1,0
567,2025,500,0,0,,,,0,0,0,1,0
567,2025,600,0,0,,,,0,0,0,1,0
567,2025,700,0,0,,,,1,0,0,1,0
568,2025,100,0,0,,,,0,0,0,1,0
568,2025,200,0,0,,,,1,1,1,1,1
568,2025,300,0,0,,,,0,0,0,1,0
568,2025,400,0,0,,,,0,1,0,1,0
568,2025,500,0,0,,,,0,0,0,0,0
568,2025,600,0,0,,,,1,1,0,1,1
568,2025,700,1,1,100.0,C2,Switched,1,1,1,1,0
569,2025,100,0,0,,,,1,1,1,1,1
569,2025,200,1,1,,,No Previous Data,1,1,1,1,1
569,2025,300,0,0,,,,0,1,0,1,0
569,2025,400,0,0,,,,0,0,0,1,0
569,2025,500,0,0,,,,0,0,0,0,0
569,2025,600,0,0,,,,0,0,0,0,0
569,2025,700,0,0,,,,0,1,0,1,0
570,2025,100,1,1,,,No Previous Data,1,1,1,1,1
570,2025,200,0,0,,,,1,1,1,1,1
570,2025,300,0,0,,,,0,0,0,1,0
570,2025,400,0,0,,,,0,0,1,1,0
570,2025,500,0,0,,,,0,0,0,0,0
570,2025,600,0,0,,,,0,0,0,0,0
570,2025,700,0,0,,,,1,0,0,1,0
571,2025,100,1,1,,,No Previous Data,1,1,1,1,1
571,2025,200,0,0,,,,0,0,1,1,0
571,2025,300,0,0,,,,0,0,0,1,0
571,2025,400,0,0,,,,1,1,1,1,1
571,2025,500,0,0,,,,0,0,0,1,0
571,2025,600,0,0,,,,1,1,1,1,1
571,2025,700,0,0,,,,0,0,0,1,0
572,2025,100,1,1,,,No Previous Data,1,1,1,1,1
572,2025,200,0,0,,,,1,1,1,1,1
572,2025,300,0,0,,,,1,0,0,1,0
572,2025,400,0,0,,,,0,0,0,1,0
572,2025,500,0,0,,,,0,0,0,0,0
572,2025,600,0,0,,,,0,0,1,1,0
572,2025,700,0,0,,,,0,0,0,0,0
573,2025,100,1,0,,,,1,1,1,1,1
573,2025,200,0,0,,,,0,1,1,1,0
573,2025,300,0,1,,,No Previous Data,1,1,1,1,1
573,2025,400,0,0,,,,1,0,0,1,0
573,2025,500,0,0,,,,0,1,1,1,0
573,2025,600,0,0,,,,1,1,0,1,1
573,2025,700,0,0,,,,0,0,0,1,0
574,2025,100,0,0,,,,0,0,0,1,0
574,2025,200,0,0,,,,1,1,1,1,1
574,2025,300,0,0,,,,0,0,0,1,0
574,2025,400,0,0,,,,0,0,1,1,0
574,2025,500,0,0,,,,1,1,1,1,1
574,2025,600,0,0,,,,0,0,0,0,0
574,2025,700,1,1,,,No Previous Data,1,1,1,1,1
575,2025,100,0,0,,,,1,1,0,1,0
575,2025,200,0,1,,,No Previous Data,1,1,1,1,1
575,2025,300,0,0,,,,0,0,0,1,0
575,2025,400,0,0,,,,0,0,1,1,0
575,2025,500,0,0,,,,0,0,0,0,0
575,2025,600,0,0,,,,1,1,0,1,1
575,2025,700,1,0,,,,0,0,1,1,0
576,2025,100,0,0,,,,0,0,0,1,0
576,2025,200,0,0,,,,0,0,0,1,0
576,2025,300,1,1,,,No Previous Data,1,1,1,1,1
576,2025,400,0,0,,,,1,1,1,1,1
576,2025,500,0,0,,,,0,0,0,1,0
576,2025,600,0,0,,,,1,1,0,1,1
576,2025,700,0,0,,,,1,0,1,1,0
577,2025,100,0,0,,,,1,1,1,1,1
577,2025,200,1,1,,,No Previous Data,1,1,1,1,1
577,2025,300,0,0,,,,1,1,1,1,1
577,2025,400,0,0,,,,0,0,0,0,0
577,2025,500,0,0,,,,0,0,0,0,0
577,2025,600,0,0,,,,0,0,0,1,0
577,2025,700,0,0,,,,0,0,0,1,0
578,2025,100,0,0,,,,0,1,1,1,0
578,2025,200,0,0,,,,1,1,1,1,1
578,2025,300,1,1,,,No Previous Data,1,1,1,1,1
578,2025,400,0,0,,,,1,0,0,1,0
578,2025,500,0,0,,,,0,0,0,0,0
578,2025,600,0,0,,,,0,1,0,1,0
578,2025,700,0,0,,,,0,0,1,1,0
579,2025,100,1,1,,,No Previous Data,1,1,1,1,1
579,2025,200,0,0,,,,0,1,1,1,0
579,2025,300,0,0,,,,1,1,1,1,1
579,2025,400,0,0,,,,1,0,0,1,0
579,2025,500,0,0,,,,0,0,0,0,0
